no.,Shipment Invoice No.,HVDC CODE,HVDC CODE 1,HVDC CODE 2,HVDC CODE 3,HVDC CODE 4,HVDC CODE 5,Site,EQ No,Case No.,Pkg,Storage,Description,L(CM),W(CM),H(CM),CBM,N.W(kgs),G.W(kgs),Stack,stack status,HS Code,Currency,Price,Vessel,COE,POL,POD,ETD/ATD,ETA/ATA,DHL Warehouse,DSV Indoor,DSV Al Markaz,DSV Outdoor,Hauler Indoor,DSV MZP,MOSB,Shifting,MIR,SHU,DAS,AGI,Status_WAREHOUSE,Status_SITE,Status_Current,Status_Location_Temp,Status_Location,Status_Location_DSV Indoor_DSV Al Markaz,Status_Location_DSV Al Markaz,Status_Location_DSV Indoor,Status_Location_Date,Status_Location_Date_Year,Status_Location_Date_Month,Status_Storage,wh_handling_legacy,site handling,total handling,minus,final handling,SQM,stack status2,Status_Location_YearMonth,Vendor,Source_File,AAA Storage,No.,Local,SERIAL NO.,PO. No,Bill of Lading,DSV MZD,JDN MZD,Stack_Status,site_handling_original,total_handling_original,wh_handling_original,FLOW_CODE,FLOW_DESCRIPTION,Final_Location,입고일자
2213.0,PRL-DAS-005-O1-1 Lot 1,HVDC-ADOPT-HE-0127-1,HVDC,ADOPT,HE,127,1,DAS,EQ-009,207524,1,Outdoor covered,GGFL 1300,1140.0,126.0,131.0,18.81684,1635.0,2710.0,Not stackable,1.0,85446010,SEK,403459.4,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,2024-07-04,,,2024-09-04,2024-09-04,,,2025-04-30,,1.0,1.0,site,DAS,DAS,,,,2025-04-30,2025.0,4.0,site,3,1,4,-2,2,14.364,1.0,2025-04-01,HITACHI,HITACHI(HE),,,,,,,,,,1,4,3,3,Port → WH → MOSB → Site,DAS,
2214.0,PRL-DAS-005-O1-1 Lot 1,HVDC-ADOPT-HE-0127-1,HVDC,ADOPT,HE,127,1,DAS,EQ-009,207527,1,Outdoor covered,GGFL 1300,1140.0,126.0,131.0,18.81684,1635.0,2710.0,Not stackable,1.0,85446010,SEK,403459.4,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,2024-07-04,,,2024-09-04,2024-09-04,,,2025-05-01,,1.0,1.0,site,DAS,DAS,,,,2025-05-01,2025.0,5.0,site,3,1,4,-2,2,14.364,1.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,4,3,3,Port → WH → MOSB → Site,DAS,
2215.0,PRL-DAS-005-O1-1 Lot 1,HVDC-ADOPT-HE-0127-1,HVDC,ADOPT,HE,127,1,DAS,EQ-009,207532,1,Outdoor covered,GGFL 1300,1140.0,126.0,131.0,18.81684,1635.0,2710.0,Not stackable,1.0,85446010,SEK,403459.4,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,2024-07-04,,,2024-09-04,2024-09-04,,,2024-11-26,,1.0,1.0,site,DAS,DAS,,,,2024-11-26,2024.0,11.0,site,3,1,4,-2,2,14.364,1.0,2024-11-01,HITACHI,HITACHI(HE),,,,,,,,,,1,4,3,3,Port → WH → MOSB → Site,DAS,
2216.0,PRL-DAS-005-O1-1 Lot 1,HVDC-ADOPT-HE-0127-1,HVDC,ADOPT,HE,127,1,DAS,EQ-009,207538,1,Outdoor covered,GGFL 1225,840.0,111.0,133.0,12.40092,855.0,1790.0,Stackable / 2 pcs,2.0,85446010,SEK,403459.4,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,2024-07-04,,,,,,,2025-04-28,,1.0,1.0,site,DAS,DAS,,,,2025-04-28,2025.0,4.0,site,1,1,2,0,2,9.324,2.0,2025-04-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
2217.0,PRL-DAS-005-O1-1 Lot 1,HVDC-ADOPT-HE-0127-1,HVDC,ADOPT,HE,127,1,DAS,EQ-009,207539,1,Outdoor covered,Corona shield,186.0,93.0,80.0,1.38384,24.0,90.0,Stackable / 2 pcs,2.0,85446010,SEK,403459.4,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,2024-07-04,,,2025-06-10,,,,2025-06-13,,1.0,1.0,site,DAS,DAS,,,,2025-06-13,2025.0,6.0,site,2,1,3,-1,2,1.7298,2.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
2218.0,PRL-DAS-005-O1-1 Lot 1,HVDC-ADOPT-HE-0127-1,HVDC,ADOPT,HE,127,1,DAS,EQ-009,207540,1,Outdoor covered,GGFL 1225,840.0,111.0,133.0,12.40092,855.0,1790.0,Stackable / 2 pcs,2.0,85446010,SEK,403459.4,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,2024-07-04,,,,,,,2025-04-28,,1.0,1.0,site,DAS,DAS,,,,2025-04-28,2025.0,4.0,site,1,1,2,0,2,9.324,2.0,2025-04-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
2219.0,PRL-DAS-005-O1-1 Lot 1,HVDC-ADOPT-HE-0127-1,HVDC,ADOPT,HE,127,1,DAS,EQ-009,207541,1,Outdoor covered,Corona shield,186.0,93.0,80.0,1.38384,24.0,90.0,Stackable / 2 pcs,2.0,85446010,SEK,403459.4,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,2024-07-04,,,2025-06-10,,,,2025-06-13,,1.0,1.0,site,DAS,DAS,,,,2025-06-13,2025.0,6.0,site,2,1,3,-1,2,1.7298,2.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
2220.0,PRL-DAS-005-O1-1 Lot 1,HVDC-ADOPT-HE-0127-1,HVDC,ADOPT,HE,127,1,DAS,EQ-009,207542,1,Outdoor covered,GGFL 1225,840.0,111.0,133.0,12.40092,855.0,1790.0,Stackable / 2 pcs,2.0,85446010,SEK,403459.4,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,2024-07-04,,,,,,,2025-04-28,,1.0,1.0,site,DAS,DAS,,,,2025-04-28,2025.0,4.0,site,1,1,2,0,2,9.324,2.0,2025-04-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
2221.0,PRL-DAS-005-O1-1 Lot 1,HVDC-ADOPT-HE-0127-1,HVDC,ADOPT,HE,127,1,DAS,EQ-009,207543,1,Outdoor covered,Corona shield,186.0,93.0,80.0,1.38384,24.0,90.0,Stackable / 2 pcs,2.0,85446010,SEK,403459.4,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,2024-07-04,,,2025-06-10,,,,2025-06-13,,1.0,1.0,site,DAS,DAS,,,,2025-06-13,2025.0,6.0,site,2,1,3,-1,2,1.7298,2.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
2222.0,PRL-DAS-005-O1-1 Lot 1,HVDC-ADOPT-HE-0127-1,HVDC,ADOPT,HE,127,1,DAS,EQ-009,207544,1,Outdoor covered,GGFL 1225,840.0,111.0,133.0,12.40092,855.0,1790.0,Stackable / 2 pcs,2.0,85446010,SEK,403459.4,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,2024-07-04,,,,,,,2025-04-28,,1.0,1.0,site,DAS,DAS,,,,2025-04-28,2025.0,4.0,site,1,1,2,0,2,9.324,2.0,2025-04-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
2223.0,PRL-DAS-005-O1-1 Lot 1,HVDC-ADOPT-HE-0127-1,HVDC,ADOPT,HE,127,1,DAS,EQ-009,207545,1,Outdoor covered,Corona shield,186.0,93.0,80.0,1.38384,24.0,90.0,Stackable / 2 pcs,2.0,85446010,SEK,403459.4,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,2024-07-04,,,2025-06-10,,,,2025-06-13,,1.0,1.0,site,DAS,DAS,,,,2025-06-13,2025.0,6.0,site,2,1,3,-1,2,1.7298,2.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
2224.0,PRL-DAS-005-O1-1 Lot 1,HVDC-ADOPT-HE-0127-1,HVDC,ADOPT,HE,127,1,DAS,EQ-009,207547,1,Outdoor covered,Corona shield,186.0,93.0,80.0,1.38384,24.0,90.0,Stackable / 2 pcs,2.0,85446010,SEK,403459.4,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,2024-07-04,,,2025-06-10,,,,2025-06-13,,1.0,1.0,site,DAS,DAS,,,,2025-06-13,2025.0,6.0,site,2,1,3,-1,2,1.7298,2.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
2225.0,PRL-DAS-005-O1-1 Lot 1,HVDC-ADOPT-HE-0127-1,HVDC,ADOPT,HE,127,1,DAS,EQ-009,207549,1,Outdoor covered,Corona Shield,186.0,93.0,80.0,1.38384,24.0,90.0,Stackable / 2 pcs,2.0,85446010,SEK,403459.4,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,2024-07-04,,,2025-06-10,,,,2025-06-13,,1.0,1.0,site,DAS,DAS,,,,2025-06-13,2025.0,6.0,site,2,1,3,-1,2,1.7298,2.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
2226.0,PRL-DAS-005-O1-1 Lot 1,HVDC-ADOPT-HE-0127-1,HVDC,ADOPT,HE,127,1,DAS,EQ-009,207551,1,Outdoor covered,Corona shield,186.0,93.0,80.0,1.38384,24.0,90.0,Stackable / 2 pcs,2.0,85446010,SEK,403459.4,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,2024-07-04,,,2025-06-10,,,,2025-06-13,,1.0,1.0,site,DAS,DAS,,,,2025-06-13,2025.0,6.0,site,2,1,3,-1,2,1.7298,2.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
2227.0,PRL-DAS-005-O1-1 Lot 1,HVDC-ADOPT-HE-0127-1,HVDC,ADOPT,HE,127,1,DAS,EQ-009,207553,1,Outdoor covered,Corona shield,186.0,93.0,80.0,1.38384,24.0,90.0,Stackable / 2 pcs,2.0,85446010,SEK,403459.4,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,2024-07-04,,,2025-06-10,,,,2025-06-13,,1.0,1.0,site,DAS,DAS,,,,2025-06-13,2025.0,6.0,site,2,1,3,-1,2,1.7298,2.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
2228.0,PRL-DAS-005-O1-1 Lot 1,HVDC-ADOPT-HE-0127-1,HVDC,ADOPT,HE,127,1,DAS,EQ-009,207555,1,Outdoor covered,Corona shield,186.0,93.0,80.0,1.38384,24.0,90.0,Stackable / 2 pcs,2.0,85446010,SEK,403459.4,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,2024-07-04,,,2025-06-10,,,,2025-06-13,,1.0,1.0,site,DAS,DAS,,,,2025-06-13,2025.0,6.0,site,2,1,3,-1,2,1.7298,2.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
2229.0,PRL-DAS-005-O1-1 Lot 1,HVDC-ADOPT-HE-0127-1,HVDC,ADOPT,HE,127,1,DAS,EQ-009,207557,1,Outdoor covered,Corona shield,186.0,93.0,80.0,1.38384,24.0,90.0,Stackable / 2 pcs,2.0,85446010,SEK,403459.4,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,2024-07-04,,,2025-06-10,,,,2025-06-13,,1.0,1.0,site,DAS,DAS,,,,2025-06-13,2025.0,6.0,site,2,1,3,-1,2,1.7298,2.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
2230.0,PRL-MIR-002-O Lot 6-1,HVDC-ADOPT-HE-0153-1,HVDC,ADOPT,HE,153,1,MIR,EQ-001,207855,1,Indoor,Layer 12 Cells - Mirfa,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable x1,1.0,85044083,SEK,2079511,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,2025-07-01,,,,,,,2025-08-13,,,,1.0,1.0,site,MIR,MIR,,,,2025-08-13,2025.0,8.0,site,1,1,2,0,2,8.5045,1.0,2025-08-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,MIR,
2231.0,PRL-MIR-002-O Lot 6-1,HVDC-ADOPT-HE-0153-1,HVDC,ADOPT,HE,153,1,MIR,EQ-001,207860,1,Indoor,Layer 12 Cells - Mirfa,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable x1,1.0,85044083,SEK,2079511,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,2025-07-01,,,,,,,2025-08-13,,,,1.0,1.0,site,MIR,MIR,,,,2025-08-13,2025.0,8.0,site,1,1,2,0,2,8.5045,1.0,2025-08-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,MIR,
2232.0,PRL-MIR-002-O Lot 6-1,HVDC-ADOPT-HE-0153-1,HVDC,ADOPT,HE,153,1,MIR,EQ-001,207871,1,Indoor,Layer 12 Cells - Mirfa,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable x1,1.0,85044083,SEK,2079511,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,2025-07-01,,,,,,,2025-08-15,,,,1.0,1.0,site,MIR,MIR,,,,2025-08-15,2025.0,8.0,site,1,1,2,0,2,8.5045,1.0,2025-08-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,MIR,
2233.0,PRL-MIR-002-O Lot 6-1,HVDC-ADOPT-HE-0153-1,HVDC,ADOPT,HE,153,1,MIR,EQ-001,207900,1,Indoor,Layer 12 Cells - Mirfa,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable x1,1.0,85044083,SEK,2079511,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,2025-07-01,,,,,,,,,,,1.0,,warehouse,DSV Indoor,DSV Indoor,DSV Indoor,,DSV Indoor,2025-07-01,2025.0,7.0,warehouse,1,0,1,-1,0,8.5045,1.0,2025-07-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Indoor,
2234.0,PRL-MIR-002-O Lot 6-1,HVDC-ADOPT-HE-0153-1,HVDC,ADOPT,HE,153,1,MIR,EQ-001,207919,1,Indoor,Layer 12 Cells - Mirfa,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable x1,1.0,85044083,SEK,2079511,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,2025-07-01,,,,,,,,,,,1.0,,warehouse,DSV Indoor,DSV Indoor,DSV Indoor,,DSV Indoor,2025-07-01,2025.0,7.0,warehouse,1,0,1,-1,0,8.5045,1.0,2025-07-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Indoor,
2235.0,PRL-MIR-002-O Lot 6-1,HVDC-ADOPT-HE-0153-1,HVDC,ADOPT,HE,153,1,MIR,EQ-001,207929,1,Indoor,Layer 12 Cells - Mirfa,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable x1,1.0,85044083,SEK,2079511,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,2025-07-01,,,,,,,,,,,1.0,,warehouse,DSV Indoor,DSV Indoor,DSV Indoor,,DSV Indoor,2025-07-01,2025.0,7.0,warehouse,1,0,1,-1,0,8.5045,1.0,2025-07-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Indoor,
2236.0,PRL-MIR-002-O Lot 6-1,HVDC-ADOPT-HE-0153-1,HVDC,ADOPT,HE,153,1,MIR,EQ-001,207937,1,Indoor,Layer 12 Cells - Mirfa,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable x1,1.0,85044083,SEK,2079511,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,2025-07-01,,,,,,,,,,,1.0,,warehouse,DSV Indoor,DSV Indoor,DSV Indoor,,DSV Indoor,2025-07-01,2025.0,7.0,warehouse,1,0,1,-1,0,8.5045,1.0,2025-07-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Indoor,
2237.0,PRL-MIR-002-O Lot 6-1,HVDC-ADOPT-HE-0153-1,HVDC,ADOPT,HE,153,1,MIR,EQ-001,207948,1,Indoor,Layer 12 Cells - Mirfa,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable x1,1.0,85044083,SEK,2079511,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,2024-07-08,,,,,,2025-08-14,,,,1.0,1.0,site,MIR,MIR,,,,2025-08-14,2025.0,8.0,site,1,1,2,0,2,8.5045,1.0,2025-08-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,MIR,
2238.0,PRL-MIR-002-O Lot 6-1,HVDC-ADOPT-HE-0153-1,HVDC,ADOPT,HE,153,1,MIR,EQ-001,207958,1,Indoor,Layer 12 Cells - Mirfa,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable x1,1.0,85044083,SEK,2079511,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,2024-07-08,,,,,,2025-08-15,,,,1.0,1.0,site,MIR,MIR,,,,2025-08-15,2025.0,8.0,site,1,1,2,0,2,8.5045,1.0,2025-08-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,MIR,
2239.0,PRL-MIR-002-O Lot 6-1,HVDC-ADOPT-HE-0153-1,HVDC,ADOPT,HE,153,1,MIR,EQ-001,207959,1,Indoor,Layer 12 Cells - Mirfa,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable x1,1.0,85044083,SEK,2079511,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,2024-07-08,,,,,,2025-08-15,,,,1.0,1.0,site,MIR,MIR,,,,2025-08-15,2025.0,8.0,site,1,1,2,0,2,8.5045,1.0,2025-08-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,MIR,
2240.0,PRL-MIR-002-O Lot 6-1,HVDC-ADOPT-HE-0153-1,HVDC,ADOPT,HE,153,1,MIR,EQ-001,207969,1,Indoor,Layer 12 Cells - Mirfa,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable x1,1.0,85044083,SEK,2079511,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,2024-07-08,,,,,,,,,,1.0,,warehouse,DSV Al Markaz,DSV Al Markaz,,DSV Al Markaz,,2024-07-08,2024.0,7.0,warehouse,1,0,1,-1,0,8.5045,1.0,2024-07-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Al Markaz,
2241.0,PRL-MIR-002-O Lot 6-1,HVDC-ADOPT-HE-0153-1,HVDC,ADOPT,HE,153,1,MIR,EQ-001,207970,1,Indoor,Layer 12 Cells - Mirfa,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable x1,1.0,85044083,SEK,2079511,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,2024-07-08,,,,,,,,,,1.0,,warehouse,DSV Al Markaz,DSV Al Markaz,,DSV Al Markaz,,2024-07-08,2024.0,7.0,warehouse,1,0,1,-1,0,8.5045,1.0,2024-07-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Al Markaz,
2242.0,PRL-MIR-002-O Lot 6-1,HVDC-ADOPT-HE-0153-1,HVDC,ADOPT,HE,153,1,MIR,EQ-001,207972,1,Indoor,Layer 12 Cells - Mirfa,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable x1,1.0,85044083,SEK,2079511,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,2024-07-08,,,,,,,,,,1.0,,warehouse,DSV Al Markaz,DSV Al Markaz,,DSV Al Markaz,,2024-07-08,2024.0,7.0,warehouse,1,0,1,-1,0,8.5045,1.0,2024-07-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Al Markaz,
2243.0,PRL-MIR-002-O Lot 6-1,HVDC-ADOPT-HE-0153-1,HVDC,ADOPT,HE,153,1,MIR,EQ-001,279869,1,Indoor,Layer 12 Cells - Mirfa,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable x1,1.0,85044083,SEK,2079511,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,2024-07-09,,,,,,,,,,1.0,,warehouse,DSV Al Markaz,DSV Al Markaz,,DSV Al Markaz,,2024-07-09,2024.0,7.0,warehouse,1,0,1,-1,0,8.5045,1.0,2024-07-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Al Markaz,
2244.0,PRL-MIR-002-O Lot 6-1,HVDC-ADOPT-HE-0153-1,HVDC,ADOPT,HE,153,1,MIR,EQ-001,279882,1,Indoor,Layer 12 Cells - Mirfa,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable x1,1.0,85044083,SEK,2079511,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,2024-07-09,,,,,,,,,,1.0,,warehouse,DSV Al Markaz,DSV Al Markaz,,DSV Al Markaz,,2024-07-09,2024.0,7.0,warehouse,1,0,1,-1,0,8.5045,1.0,2024-07-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Al Markaz,
2245.0,PRL-MIR-002-O Lot 6-1,HVDC-ADOPT-HE-0153-1,HVDC,ADOPT,HE,153,1,MIR,EQ-001,279888,1,Indoor,Layer 12 Cells - Mirfa,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable x1,1.0,85044083,SEK,2079511,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,2024-07-09,,,,,,,,,,1.0,,warehouse,DSV Al Markaz,DSV Al Markaz,,DSV Al Markaz,,2024-07-09,2024.0,7.0,warehouse,1,0,1,-1,0,8.5045,1.0,2024-07-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Al Markaz,
2246.0,PRL-MIR-002-O Lot 6-1,HVDC-ADOPT-HE-0153-1,HVDC,ADOPT,HE,153,1,MIR,EQ-001,279935,1,Indoor,Layer 12 Cells - Mirfa,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable x1,1.0,85044083,SEK,2079511,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,2024-07-09,,,,,,,,,,1.0,,warehouse,DSV Al Markaz,DSV Al Markaz,,DSV Al Markaz,,2024-07-09,2024.0,7.0,warehouse,1,0,1,-1,0,8.5045,1.0,2024-07-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Al Markaz,
2247.0,PRL-MIR-002-O Lot 6-1,HVDC-ADOPT-HE-0153-1,HVDC,ADOPT,HE,153,1,MIR,EQ-001,279945,1,Indoor,Layer 12 Cells - Mirfa,365.0,233.0,172.0,14.62774,4500.0,5000.0,Stackable x1,1.0,85044083,SEK,2079511,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,2024-07-09,,,,,,,,,,1.0,,warehouse,DSV Al Markaz,DSV Al Markaz,,DSV Al Markaz,,2024-07-09,2024.0,7.0,warehouse,1,0,1,-1,0,8.5045,1.0,2024-07-01,HITACHI,HITACHI(HE),,,,,,,,,,0,1,1,2,Port → WH → Site,DSV Al Markaz,
2248.0,PRL-MIR-002-O Lot 7-1,HVDC-ADOPT-HE-0154-1,HVDC,ADOPT,HE,154,1,MIR,EQ-001,279419,1,Outdoor covered,Inter valve bus bar 1,719.0,95.0,105.0,7.172025,700.0,1050.0,Stackable x2,2.0,85044083,SEK,327582,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,,,,,,2024-07-13,,,,,1.0,site,MIR,MIR,,,,2024-07-13,2024.0,7.0,site,0,1,1,1,2,6.8305,2.0,2024-07-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,MIR,
2249.0,PRL-MIR-002-O Lot 7-1,HVDC-ADOPT-HE-0154-1,HVDC,ADOPT,HE,154,1,MIR,EQ-001,279717,1,Outdoor covered,Inter valve bus bar 1,719.0,95.0,105.0,7.172025,700.0,1050.0,Stackable x2,2.0,85044083,SEK,327582,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,,,,,,2024-07-13,,,,,1.0,site,MIR,MIR,,,,2024-07-13,2024.0,7.0,site,0,1,1,1,2,6.8305,2.0,2024-07-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,MIR,
2250.0,PRL-MIR-002-O Lot 7-1,HVDC-ADOPT-HE-0154-1,HVDC,ADOPT,HE,154,1,MIR,EQ-001,279569,1,Outdoor covered,Side shield pairs pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,2.0,85044083,SEK,327582,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,,,,,,2024-07-12,,,,,1.0,site,MIR,MIR,,,,2024-07-12,2024.0,7.0,site,0,1,1,1,2,8.61,2.0,2024-07-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,MIR,
2251.0,PRL-MIR-002-O Lot 7-1,HVDC-ADOPT-HE-0154-1,HVDC,ADOPT,HE,154,1,MIR,EQ-001,279583,1,Outdoor covered,Side shield pairs pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x3,3.0,85044083,SEK,327582,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,,,,,,2024-07-13,,,,,1.0,site,MIR,MIR,,,,2024-07-13,2024.0,7.0,site,0,1,1,1,2,8.61,3.0,2024-07-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,MIR,
2252.0,PRL-MIR-002-O Lot 7-1,HVDC-ADOPT-HE-0154-1,HVDC,ADOPT,HE,154,1,MIR,EQ-001,279585,1,Outdoor covered,Side shield pairs pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x3,3.0,85044083,SEK,327582,Eugen Maersk,Sweden,Gothenburg,Khalifa port,2024-05-17,2024-06-25,,,,,,,,,2024-07-12,,,,,1.0,site,MIR,MIR,,,,2024-07-12,2024.0,7.0,site,0,1,1,1,2,8.61,3.0,2024-07-01,HITACHI,HITACHI(HE),,,,,,,,,,1,1,0,1,Port → Site,MIR,
